username,Month,SystemLoggedInTime,Email,Meetings,WorkingOnIssues,SystemInactiveTime,Offs,SkillPointEarned
TECH3869,01-04-2021,9974,1164,2900,5910,15226,2,600
TECH3869,01-05-2021,20812,1772,3052,15988,4388,0,1400
TECH3869,01-06-2021,14942,1894,1984,11064,10258,2,100
TECH3869,01-07-2021,13420,192,4614,8614,11780,1,100
TECH3869,01-08-2021,19597,217,4174,15206,5603,2,1300
TECH3869,01-09-2021,11250,167,3145,7938,13950,2,1300
TECH3976,01-10-2020,10192,2649,1946,5597,15008,0,1500
TECH3976,01-11-2020,12667,14,5234,7419,12533,2,100
TECH3976,01-12-2020,18118,2169,4582,11367,7082,0,1100
TECH3976,01-01-2021,17916,885,1275,15756,7284,0,600
TECH3976,01-02-2021,17013,1111,4729,11173,8187,1,1900
TECH3976,01-03-2021,15396,746,2092,12558,9804,0,1700
TECH3976,01-04-2021,19733,2417,2533,14783,5467,2,1100
TECH3976,01-05-2021,10356,430,4054,5872,14844,2,400
TECH3976,01-06-2021,16100,120,1273,14707,9100,1,1300
TECH3976,01-07-2021,16215,268,3670,12277,8985,0,1800
TECH3976,01-08-2021,20684,1552,4868,14264,4516,3,800
TECH3976,01-09-2021,20068,927,4837,14304,5132,3,1400
TECH4327,01-10-2020,13155,1125,5292,6738,12045,1,400
TECH4327,01-11-2020,14294,63,2915,11316,10906,1,300
TECH4327,01-12-2020,19210,2002,1204,16004,5990,1,1300
TECH4327,01-01-2021,21990,2171,4115,15704,3210,3,700
TECH4327,01-02-2021,16604,1163,1869,13572,8596,3,200
TECH4327,01-03-2021,9055,29,4453,4573,16145,3,1900
TECH4327,01-04-2021,15210,1838,1120,12252,9990,3,500
TECH4327,01-05-2021,9380,1664,3157,4559,15820,1,1700
TECH4327,01-06-2021,14967,717,2250,12000,10233,1,600
TECH4327,01-07-2021,12653,1233,4121,7299,12547,0,1100
TECH4327,01-08-2021,15329,1558,2083,11688,9871,2,1900
TECH4327,01-09-2021,16865,427,2959,13479,8335,0,1000
TECH4444,01-10-2020,18941,2491,5139,11311,6259,0,900
TECH4444,01-11-2020,13925,376,1372,12177,11275,3,1600
TECH4444,01-12-2020,13705,1237,4720,7748,11495,0,300
TECH4444,01-01-2021,8020,1370,2646,4004,17180,0,600
TECH4444,01-02-2021,18403,1743,1531,15129,6797,1,1300
TECH4444,01-03-2021,19878,1033,4610,14235,5322,2,100
TECH4444,01-04-2021,21837,2613,4151,15073,3363,0,700
TECH4444,01-05-2021,7448,672,2176,4600,17752,1,500
TECH4444,01-06-2021,7572,525,1485,5562,17628,0,1700
TECH4444,01-07-2021,15468,1419,3020,11029,9732,0,1700
TECH4444,01-08-2021,17126,90,5377,11659,8074,2,1700
TECH4444,01-09-2021,8606,2164,2163,4279,16594,1,600
TECH4510,01-10-2020,7810,972,3064,3774,17390,1,200
TECH4510,01-11-2020,13861,858,5226,7777,11339,0,1600
TECH4510,01-12-2020,22466,2677,4686,15103,2734,0,1800
TECH4510,01-01-2021,14697,1256,2567,10874,10503,2,1600
TECH4510,01-02-2021,18715,1990,3439,13286,6485,0,1900
TECH4510,01-03-2021,16934,2095,3710,11129,8266,0,600
TECH4510,01-04-2021,11587,1334,4073,6180,13613,2,1400
TECH4510,01-05-2021,8794,1210,2341,5243,16406,3,1500
TECH4510,01-06-2021,18462,1223,2938,14301,6738,2,500
TECH4510,01-07-2021,11242,753,3297,7192,13958,2,1600
TECH4510,01-08-2021,9076,631,4107,4338,16124,2,300
TECH4510,01-09-2021,12010,2675,3516,5819,13190,3,800
TECH4581,01-10-2020,11228,1613,5068,4547,13972,3,1900
TECH4581,01-11-2020,13914,590,1295,12029,11286,3,1400
TECH4581,01-12-2020,9410,2305,2906,4199,15790,3,0
TECH4581,01-01-2021,17328,675,1301,15352,7872,0,2000
TECH4581,01-02-2021,18267,1486,1807,14974,6933,1,400
TECH4581,01-03-2021,9833,2596,3493,3744,15367,3,1000
TECH4581,01-04-2021,16412,1140,5138,10134,8788,1,1500
TECH4581,01-05-2021,9259,1054,1451,6754,15941,0,2000
TECH4581,01-06-2021,15844,1785,4537,9522,9356,3,1100
TECH4581,01-07-2021,9011,1915,1985,5111,16189,0,0
TECH4581,01-08-2021,11368,839,4483,6046,13832,1,1700
TECH4581,01-09-2021,15194,231,1071,13892,10006,3,2000
TECH4696,01-10-2020,10470,1072,1088,8310,14730,2,200
TECH4696,01-11-2020,12539,2364,3019,7156,12661,1,1500
TECH4696,01-12-2020,10202,312,4361,5529,14998,0,100
TECH4696,01-01-2021,8722,806,4290,3626,16478,1,2000
TECH4696,01-02-2021,14295,2185,3554,8556,10905,3,1700
TECH4696,01-03-2021,16304,1512,2471,12321,8896,2,1000
TECH4696,01-04-2021,9207,1225,1801,6181,15993,3,200
TECH4696,01-05-2021,11245,613,1167,9465,13955,3,1700
TECH4696,01-06-2021,9441,781,3838,4822,15759,2,400
TECH4696,01-07-2021,10106,321,3952,5833,15094,3,1400
TECH4696,01-08-2021,8130,790,3615,3725,17070,1,800
TECH4696,01-09-2021,11999,1231,3777,6991,13201,0,1000
TECH4766,01-10-2020,17057,69,4775,12213,8143,0,400
TECH4766,01-11-2020,17663,802,2234,14627,7537,2,500
TECH4766,01-12-2020,19664,1564,2011,16089,5536,2,1100
TECH4766,01-01-2021,15644,1211,4426,10007,9556,3,1700
TECH4766,01-02-2021,11467,1762,5097,4608,13733,2,0
TECH4766,01-03-2021,16321,1743,3887,10691,8879,1,0
TECH4766,01-04-2021,12692,141,5256,7295,12508,2,700
TECH4766,01-05-2021,10818,2447,1675,6696,14382,0,200
TECH4766,01-06-2021,12414,2393,1215,8806,12786,3,900
TECH4766,01-07-2021,19384,1811,4290,13283,5816,2,900
TECH4766,01-08-2021,19353,1333,2718,15302,5847,3,1300
TECH4766,01-09-2021,13490,1238,1514,10738,11710,3,100
TECH5107,01-10-2020,20476,1192,3381,15903,4724,1,300
TECH5107,01-11-2020,13543,1984,3334,8225,11657,3,1000
TECH5107,01-12-2020,7566,1522,2071,3973,17634,2,500
TECH5107,01-01-2021,19605,1137,2269,16199,5595,0,2000
TECH5107,01-02-2021,16747,165,2480,14102,8453,1,600
TECH5107,01-03-2021,13360,219,4118,9023,11840,2,1300
TECH5107,01-04-2021,12012,280,1512,10220,13188,0,0
TECH5107,01-05-2021,19224,1611,3326,14287,5976,3,900
TECH5107,01-06-2021,20902,2046,4197,14659,4298,1,500
TECH5107,01-07-2021,6965,652,2193,4120,18235,2,100
TECH5107,01-08-2021,11872,1790,2612,7470,13328,0,1500
TECH5107,01-09-2021,12865,1158,3277,8430,12335,3,1000
TECH5142,01-10-2020,12547,881,1919,9747,12653,0,100
TECH5142,01-11-2020,6470,190,2176,4104,18730,1,1900
TECH5142,01-12-2020,15838,614,4035,11189,9362,1,1400
TECH5142,01-01-2021,14507,515,4904,9088,10693,3,2000
TECH5142,01-02-2021,9298,727,3513,5058,15902,3,600
TECH5142,01-03-2021,11425,2279,3655,5491,13775,2,1200
TECH5142,01-04-2021,16721,161,5335,11225,8479,2,0
TECH5142,01-05-2021,16790,1944,4479,10367,8410,2,1900
TECH5142,01-06-2021,7040,1425,1822,3793,18160,0,0
TECH5142,01-07-2021,11313,73,4703,6537,13887,2,1000
TECH5142,01-08-2021,9456,1260,2683,5513,15744,0,1300
TECH5142,01-09-2021,15695,854,3660,11181,9505,1,1400
TECH5171,01-10-2020,21399,1554,3860,15985,3801,2,1500
TECH5171,01-11-2020,13545,422,4039,9084,11655,1,0
TECH5171,01-12-2020,13729,1354,2499,9876,11471,2,0
TECH5171,01-01-2021,18152,1292,1322,15538,7048,3,0
TECH5171,01-02-2021,16743,525,4905,11313,8457,0,1400
TECH5171,01-03-2021,18139,1048,2477,14614,7061,2,0
TECH5171,01-04-2021,12273,135,966,11172,12927,0,1200
TECH5171,01-05-2021,17178,1588,1011,14579,8022,0,1900
TECH5171,01-06-2021,12547,1905,2363,8279,12653,3,0
TECH5171,01-07-2021,12837,415,4977,7445,12363,3,2000
TECH5171,01-08-2021,11652,1283,5258,5111,13548,3,1100
TECH5171,01-09-2021,8651,1028,1197,6426,16549,2,500
TECH5218,01-10-2020,12583,955,3504,8124,12617,2,1300
TECH5218,01-11-2020,8009,1526,1136,5347,17191,2,500
TECH5218,01-12-2020,14536,2151,2167,10218,10664,2,1900
TECH5218,01-01-2021,10928,2128,3453,5347,14272,2,1800
TECH5218,01-02-2021,13548,305,2951,10292,11652,1,300
TECH5218,01-03-2021,14630,2303,4132,8195,10570,1,1000
TECH5218,01-04-2021,17917,902,2557,14458,7283,3,500
TECH5218,01-05-2021,12879,453,3258,9168,12321,2,300
TECH5218,01-06-2021,16124,1712,2321,12091,9076,2,200
TECH5218,01-07-2021,9890,444,3072,6374,15310,3,1300
TECH5218,01-08-2021,19997,2631,3921,13445,5203,1,1700
TECH5218,01-09-2021,7935,940,2751,4244,17265,1,1000
TECH5426,01-10-2020,16203,2603,1895,11705,8997,3,1100
TECH5426,01-11-2020,14096,1138,1009,11949,11104,1,1100
TECH5426,01-12-2020,8215,2692,1814,3709,16985,1,1800
TECH5426,01-01-2021,11863,686,4247,6930,13337,3,700
TECH5426,01-02-2021,16819,1828,2195,12796,8381,3,700
TECH5426,01-03-2021,16685,1180,1044,14461,8515,0,1800
TECH5426,01-04-2021,21196,2352,4415,14429,4004,2,100
TECH5426,01-05-2021,15640,1452,4511,9677,9560,3,300
TECH5426,01-06-2021,13009,647,2661,9701,12191,2,500
TECH5426,01-07-2021,18820,1087,3072,14661,6380,1,2000
TECH5426,01-08-2021,11796,1754,3402,6640,13404,2,1800
TECH5426,01-09-2021,18507,1189,2509,14809,6693,3,100
TECH5499,01-10-2020,12359,109,3737,8513,12841,0,1100
TECH5499,01-11-2020,12945,213,5352,7380,12255,2,800
TECH5499,01-12-2020,11175,716,2024,8435,14025,2,1700
TECH5499,01-01-2021,21458,89,5258,16111,3742,0,800
TECH5499,01-02-2021,19820,1085,3778,14957,5380,3,900
TECH5499,01-03-2021,18277,1703,3790,12784,6923,1,2000
TECH5499,01-04-2021,10997,1643,3838,5516,14203,2,1600
TECH5499,01-05-2021,20372,1107,5077,14188,4828,0,1000
TECH5499,01-06-2021,18761,1756,5328,11677,6439,3,300
TECH5499,01-07-2021,15841,1521,4060,10260,9359,1,200
TECH5499,01-08-2021,10513,2643,3449,4421,14687,2,300
TECH5499,01-09-2021,21277,2499,3043,15735,3923,2,200
TECH5548,01-10-2020,12881,1794,2073,9014,12319,1,500
TECH5548,01-11-2020,12541,1660,3861,7020,12659,2,0
TECH5548,01-12-2020,11612,1027,2058,8527,13588,1,1900
TECH5548,01-01-2021,20339,425,4781,15133,4861,1,600
TECH5548,01-02-2021,9182,466,2366,6350,16018,3,1500
TECH5548,01-03-2021,11206,262,3933,7011,13994,0,1000
TECH5548,01-04-2021,18228,1639,1916,14673,6972,1,1400
TECH5548,01-05-2021,16129,121,2760,13248,9071,1,800
TECH5548,01-06-2021,14949,2538,4793,7618,10251,1,600
TECH5548,01-07-2021,12971,2219,925,9827,12229,0,100
TECH5548,01-08-2021,20153,1588,4429,14136,5047,0,1100
TECH5548,01-09-2021,9022,1038,4045,3939,16178,3,1500
TECH5636,01-10-2020,16649,756,4254,11639,8551,0,900
TECH5636,01-11-2020,10803,933,2245,7625,14397,2,900
TECH5636,01-12-2020,14017,1486,2377,10154,11183,2,1800
TECH5636,01-01-2021,8962,1365,3571,4026,16238,1,400
TECH5636,01-02-2021,18738,1020,4989,12729,6462,0,1900
TECH5636,01-03-2021,19777,2669,1629,15479,5423,2,0
TECH5636,01-04-2021,16112,945,4917,10250,9088,0,400
TECH5636,01-05-2021,11133,1087,2991,7055,14067,2,1900
TECH5636,01-06-2021,15447,1293,2740,11414,9753,3,1900
TECH5636,01-07-2021,15887,1368,2743,11776,9313,2,100
TECH5636,01-08-2021,16891,2178,4415,10298,8309,2,100
TECH5636,01-09-2021,8685,1468,1151,6066,16515,2,1100
TECH5729,01-10-2020,20040,1887,3876,14277,5160,3,900
TECH5729,01-11-2020,19590,2688,4364,12538,5610,1,800
TECH5729,01-12-2020,14853,631,2215,12007,10347,3,700
TECH5729,01-01-2021,14956,1330,3177,10449,10244,1,400
TECH5729,01-02-2021,20587,610,4352,15625,4613,1,400
TECH5729,01-03-2021,19104,1273,3401,14430,6096,0,1100
TECH5729,01-04-2021,17770,351,2327,15092,7430,3,500
TECH5729,01-05-2021,15259,1180,4764,9315,9941,1,400
TECH5729,01-06-2021,20192,989,4399,14804,5008,0,800
TECH5729,01-07-2021,6891,529,935,5427,18309,2,1700
TECH5729,01-08-2021,17149,372,4328,12449,8051,3,900
TECH5729,01-09-2021,15795,1479,4312,10004,9405,1,900
TECH5846,01-10-2020,15435,1961,3621,9853,9765,2,1600
TECH5846,01-11-2020,13521,403,1278,11840,11679,2,1400
TECH5846,01-12-2020,17216,2335,4118,10763,7984,0,1500
TECH5846,01-01-2021,18112,200,1834,16078,7088,2,200
TECH5846,01-02-2021,11963,932,1360,9671,13237,2,400
TECH5846,01-03-2021,21954,2681,4086,15187,3246,0,400
TECH5846,01-04-2021,11810,1683,4717,5410,13390,1,1000
TECH5846,01-05-2021,17718,1197,3112,13409,7482,2,500
TECH5846,01-06-2021,7006,1445,1039,4522,18194,1,2000
TECH5846,01-07-2021,19259,1452,3914,13893,5941,1,0
TECH5846,01-08-2021,18113,2436,1077,14600,7087,0,800
TECH5846,01-09-2021,14847,1953,1893,11001,10353,2,1900
TECH5911,01-10-2020,18427,568,5118,12741,6773,0,1200
TECH5911,01-11-2020,20739,1915,4719,14105,4461,2,1700
TECH5911,01-12-2020,15664,2366,4437,8861,9536,3,1400
TECH5911,01-01-2021,18868,905,5143,12820,6332,1,1300
TECH5911,01-02-2021,13285,2596,2409,8280,11915,1,700
TECH5911,01-03-2021,10387,318,4845,5224,14813,3,1900
TECH5911,01-04-2021,19008,554,3340,15114,6192,0,600
TECH5911,01-05-2021,17221,2500,1979,12742,7979,2,1500
TECH5911,01-06-2021,10319,2463,1346,6510,14881,2,1600
TECH5911,01-07-2021,14757,684,2530,11543,10443,3,1400
TECH5911,01-08-2021,11966,765,1702,9499,13234,3,0
TECH5911,01-09-2021,12322,1585,1160,9577,12878,1,2000
TECH6073,01-10-2020,20666,1170,3977,15519,4534,1,1900
TECH6073,01-11-2020,20016,2110,3591,14315,5184,2,1000
TECH6073,01-12-2020,17254,5,1558,15691,7946,1,100
TECH6073,01-01-2021,19955,611,4892,14452,5245,2,300
TECH6073,01-02-2021,11375,1019,4398,5958,13825,1,1500
TECH6073,01-03-2021,14644,2252,1102,11290,10556,0,1100
TECH6073,01-04-2021,9788,382,4915,4491,15412,2,500
TECH6073,01-05-2021,17928,552,4864,12512,7272,1,700
TECH6073,01-06-2021,7952,1072,1154,5726,17248,3,1700
TECH6073,01-07-2021,7798,1212,2269,4317,17402,0,1200
TECH6073,01-08-2021,11251,1155,1776,8320,13949,1,1300
TECH6073,01-09-2021,9516,1827,2705,4984,15684,0,0
TECH6088,01-10-2020,14463,1807,1961,10695,10737,3,900
TECH6088,01-11-2020,18243,2557,3240,12446,6957,1,500
TECH6088,01-12-2020,7366,2401,1262,3703,17834,1,1300
TECH6088,01-01-2021,18666,2649,3012,13005,6534,1,1100
TECH6088,01-02-2021,13590,201,3306,10083,11610,3,1500
TECH6088,01-03-2021,14283,65,2152,12066,10917,3,200
TECH6088,01-04-2021,12430,1753,2497,8180,12770,2,400
TECH6088,01-05-2021,12445,495,3321,8629,12755,3,1200
TECH6088,01-06-2021,17504,534,4024,12946,7696,1,200
TECH6088,01-07-2021,18258,2234,4792,11232,6942,3,1900
TECH6088,01-08-2021,8279,401,2108,5770,16921,1,1900
TECH6088,01-09-2021,21893,1899,4326,15668,3307,3,1000
TECH6104,01-10-2020,13226,2242,5133,5851,11974,3,1300
TECH6104,01-11-2020,9113,117,5323,3673,16087,2,700
TECH6104,01-12-2020,11861,2056,5356,4449,13339,1,100
TECH6104,01-01-2021,17115,125,1821,15169,8085,3,1600
TECH6104,01-02-2021,17603,673,3513,13417,7597,0,1900
TECH6104,01-03-2021,18139,2671,3673,11795,7061,3,1800
TECH6104,01-04-2021,10006,814,2410,6782,15194,3,1800
TECH6104,01-05-2021,12752,2017,3004,7731,12448,0,300
TECH6104,01-06-2021,10910,2441,2962,5507,14290,0,100
TECH6104,01-07-2021,20625,1766,4585,14274,4575,1,200
TECH6104,01-08-2021,10730,68,4939,5723,14470,3,300
TECH6104,01-09-2021,15709,582,3642,11485,9491,2,500
TECH6134,01-10-2020,15672,923,1447,13302,9528,2,2000
TECH6134,01-11-2020,16495,2480,2349,11666,8705,0,0
TECH6134,01-12-2020,17205,2071,5181,9953,7995,2,800
TECH6134,01-01-2021,16132,1193,3816,11123,9068,0,1900
TECH6134,01-02-2021,14081,928,4151,9002,11119,2,200
TECH6134,01-03-2021,20167,1570,3462,15135,5033,0,900
TECH6134,01-04-2021,6970,1524,1152,4294,18230,2,800
TECH6134,01-05-2021,18590,2314,4448,11828,6610,3,1700
TECH6134,01-06-2021,15609,965,3688,10956,9591,3,1100
TECH6134,01-07-2021,13180,5,1670,11505,12020,2,700
TECH6134,01-08-2021,18294,1292,3193,13809,6906,0,800
TECH6134,01-09-2021,12313,614,2647,9052,12887,1,300
TECH6222,01-10-2020,15460,2614,2193,10653,9740,1,0
TECH6222,01-11-2020,7417,835,1532,5050,17783,0,1100
TECH6222,01-12-2020,16350,20,1667,14663,8850,3,100
TECH6222,01-01-2021,15607,1167,900,13540,9593,2,800
TECH6222,01-02-2021,19731,1984,5105,12642,5469,2,900
TECH6222,01-03-2021,11161,1817,3762,5582,14039,0,400
TECH6222,01-04-2021,18971,581,4406,13984,6229,2,1100
TECH6222,01-05-2021,17724,1566,4436,11722,7476,2,200
TECH6222,01-06-2021,12050,1668,4886,5496,13150,0,1200
TECH6222,01-07-2021,20249,1479,2608,16162,4951,1,400
TECH6222,01-08-2021,18094,888,1244,15962,7106,1,1000
TECH6222,01-09-2021,20089,1880,2966,15243,5111,0,500
TECH6258,01-10-2020,17293,1447,4206,11640,7907,3,1600
TECH6258,01-11-2020,17517,2539,2152,12826,7683,2,1900
TECH6258,01-12-2020,12588,1445,2614,8529,12612,2,1600
TECH6258,01-01-2021,18582,1067,3345,14170,6618,1,700
TECH6258,01-02-2021,7532,1320,922,5290,17668,1,1000
TECH6258,01-03-2021,16093,1206,1098,13789,9107,1,100
TECH6258,01-04-2021,8898,1648,1062,6188,16302,2,100
TECH6258,01-05-2021,12822,2436,3657,6729,12378,3,0
TECH6258,01-06-2021,14422,2603,3193,8626,10778,2,500
TECH6258,01-07-2021,11688,1605,4209,5874,13512,0,100
TECH6258,01-08-2021,16376,17,3603,12756,8824,0,300
TECH6258,01-09-2021,14471,1004,2053,11414,10729,1,1900
TECH6315,01-10-2020,14991,977,916,13098,10209,1,200
TECH6315,01-11-2020,16348,2573,2953,10822,8852,1,600
TECH6315,01-12-2020,18757,49,2860,15848,6443,1,100
TECH6315,01-01-2021,16143,1278,3303,11562,9057,0,1200
TECH6315,01-02-2021,17610,712,3818,13080,7590,3,600
TECH6315,01-03-2021,17649,939,4715,11995,7551,3,100
TECH6315,01-04-2021,10746,1280,3700,5766,14454,0,1000
TECH6315,01-05-2021,8269,1464,1379,5426,16931,1,600
TECH6315,01-06-2021,13393,2582,2653,8158,11807,3,200
TECH6315,01-07-2021,17834,1025,938,15871,7366,0,1700
TECH6315,01-08-2021,11495,1635,2645,7215,13705,3,1300
TECH6315,01-09-2021,9145,1680,3249,4216,16055,0,1100
TECH6390,01-10-2020,8316,990,2240,5086,16884,1,300
TECH6390,01-11-2020,14451,1768,2346,10337,10749,0,1400
TECH6390,01-12-2020,16324,639,1286,14399,8876,1,1200
TECH6390,01-01-2021,14692,334,949,13409,10508,1,2000
TECH6390,01-02-2021,19586,830,5216,13540,5614,2,1100
TECH6390,01-03-2021,11776,1069,4288,6419,13424,1,100
TECH6390,01-04-2021,15003,276,4836,9891,10197,2,1200
TECH6390,01-05-2021,9843,2214,3217,4412,15357,2,1100
TECH6390,01-06-2021,11973,547,3695,7731,13227,3,800
TECH6390,01-07-2021,9961,2322,2107,5532,15239,1,1300
TECH6390,01-08-2021,10472,1301,3257,5914,14728,3,600
TECH6390,01-09-2021,18263,1336,1401,15526,6937,3,300
TECH6463,01-10-2020,8658,1232,1459,5967,16542,2,2000
TECH6463,01-11-2020,19049,121,4022,14906,6151,3,1400
TECH6463,01-12-2020,8750,2227,1500,5023,16450,3,900
TECH6463,01-01-2021,13383,2550,1477,9356,11817,1,300
TECH6463,01-02-2021,14672,392,2878,11402,10528,0,1700
TECH6463,01-03-2021,15771,787,3597,11387,9429,2,400
TECH6463,01-04-2021,18737,293,4214,14230,6463,2,700
TECH6463,01-05-2021,15909,2443,3094,10372,9291,3,700
TECH6463,01-06-2021,19818,2504,3198,14116,5382,2,1300
TECH6463,01-07-2021,17274,2005,3546,11723,7926,3,1900
TECH6463,01-08-2021,11565,109,4921,6535,13635,1,1900
TECH6463,01-09-2021,13226,1153,4087,7986,11974,0,0
TECH6592,01-10-2020,11547,198,2367,8982,13653,1,100
TECH6592,01-11-2020,13068,2259,1058,9751,12132,3,900
TECH6592,01-12-2020,11949,2491,3556,5902,13251,3,1100
TECH6592,01-01-2021,20003,1901,3159,14943,5197,1,600
TECH6592,01-02-2021,8794,2419,2356,4019,16406,1,1400
TECH6592,01-03-2021,16726,1996,902,13828,8474,2,1600
TECH6592,01-04-2021,15726,2602,3881,9243,9474,2,1800
TECH6592,01-05-2021,13537,604,4138,8795,11663,3,1500
TECH6592,01-06-2021,17883,1347,2042,14494,7317,2,100
TECH6592,01-07-2021,8660,2215,963,5482,16540,3,600
TECH6592,01-08-2021,11908,1494,5105,5309,13292,3,1600
TECH6592,01-09-2021,7908,147,1477,6284,17292,3,600
TECH6600,01-10-2020,14792,686,5271,8835,10408,0,1300
TECH6600,01-11-2020,11929,1047,3031,7851,13271,0,1100
TECH6600,01-12-2020,13363,1537,5301,6525,11837,2,1300
TECH6600,01-01-2021,19841,497,3172,16172,5359,1,900
TECH6600,01-02-2021,20948,2327,4967,13654,4252,1,1600
TECH6600,01-03-2021,16131,2123,1219,12789,9069,0,1700
TECH6600,01-04-2021,15380,1048,4484,9848,9820,1,1400
TECH6600,01-05-2021,12985,2058,5313,5614,12215,2,500
TECH6600,01-06-2021,16728,150,3292,13286,8472,0,1900
TECH6600,01-07-2021,9332,1004,2110,6218,15868,3,1100
TECH6600,01-08-2021,11672,370,1240,10062,13528,3,1000
TECH6600,01-09-2021,15308,1806,3695,9807,9892,2,1600
TECH6618,01-10-2020,11118,1486,4640,4992,14082,3,0
TECH6618,01-11-2020,18186,2516,4953,10717,7014,1,1000
TECH6618,01-12-2020,11523,2511,4497,4515,13677,0,500
TECH6618,01-01-2021,19877,1593,4311,13973,5323,1,1800
TECH6618,01-02-2021,11102,2192,2534,6376,14098,1,300
TECH6618,01-03-2021,22611,2675,3907,16029,2589,2,200
TECH6618,01-04-2021,17750,669,4792,12289,7450,0,1800
TECH6618,01-05-2021,21275,340,5054,15881,3925,2,1400
TECH6618,01-06-2021,9853,798,2679,6376,15347,1,1100
TECH6618,01-07-2021,15250,430,3792,11028,9950,3,1800
TECH6618,01-08-2021,9156,529,4571,4056,16044,0,0
TECH6618,01-09-2021,10290,437,2496,7357,14910,0,600
TECH6726,01-10-2020,12339,1676,5155,5508,12861,1,300
TECH6726,01-11-2020,17978,1224,2190,14564,7222,3,600
TECH6726,01-12-2020,14772,1516,2041,11215,10428,1,1600
TECH6726,01-01-2021,15727,1912,5248,8567,9473,0,200
TECH6726,01-02-2021,15649,2349,1388,11912,9551,3,1100
TECH6726,01-03-2021,17228,2651,4298,10279,7972,0,1700
TECH6726,01-04-2021,13249,613,1567,11069,11951,2,500
TECH6726,01-05-2021,21913,2020,4156,15737,3287,3,1800
TECH6726,01-06-2021,16730,869,1792,14069,8470,1,800
TECH6726,01-07-2021,18481,627,3478,14376,6719,2,1400
TECH6726,01-08-2021,11245,1465,4824,4956,13955,1,1600
TECH6726,01-09-2021,13703,1818,5223,6662,11497,1,500
TECH6854,01-10-2020,8965,2473,2101,4391,16235,1,100
TECH6854,01-11-2020,12410,1390,1217,9803,12790,0,1600
TECH6854,01-12-2020,11295,1283,5305,4707,13905,1,1500
TECH6854,01-01-2021,10689,500,4136,6053,14511,3,1700
TECH6854,01-02-2021,19177,2644,5112,11421,6023,1,600
TECH6854,01-03-2021,19482,867,2859,15756,5718,3,1900
TECH6854,01-04-2021,9815,984,3946,4885,15385,1,1400
TECH6854,01-05-2021,13937,622,3275,10040,11263,1,900
TECH6854,01-06-2021,9163,732,2441,5990,16037,1,1800
TECH6854,01-07-2021,18721,457,3117,15147,6479,2,1600
TECH6854,01-08-2021,18705,2682,2412,13611,6495,3,1100
TECH6854,01-09-2021,19780,1559,3496,14725,5420,3,1200
TECH6977,01-10-2020,12488,444,4259,7785,12712,3,500
TECH6977,01-11-2020,17119,2356,1824,12939,8081,1,300
TECH6977,01-12-2020,11529,1543,2026,7960,13671,2,1700
TECH6977,01-01-2021,14181,2031,3018,9132,11019,1,1200
TECH6977,01-02-2021,20400,2317,4951,13132,4800,1,700
TECH6977,01-03-2021,9441,2493,3002,3946,15759,2,1500
TECH6977,01-04-2021,22499,2496,4948,15055,2701,3,1700
TECH6977,01-05-2021,15605,842,1229,13534,9595,2,900
TECH6977,01-06-2021,13190,1870,2406,8914,12010,0,1300
TECH6977,01-07-2021,12161,2082,1746,8333,13039,3,100
TECH6977,01-08-2021,10953,506,2091,8356,14247,2,1900
TECH6977,01-09-2021,22639,2008,5235,15396,2561,2,1800
TECH7019,01-10-2020,16283,1566,2585,12132,8917,1,1300
TECH7019,01-11-2020,14382,90,4767,9525,10818,1,1000
TECH7019,01-12-2020,14838,2064,2269,10505,10362,3,1900
TECH7019,01-01-2021,15012,702,915,13395,10188,3,600
TECH7019,01-02-2021,18427,620,1824,15983,6773,3,100
TECH7019,01-03-2021,10891,475,1773,8643,14309,0,900
TECH7019,01-04-2021,10591,2524,1946,6121,14609,3,100
TECH7019,01-05-2021,11054,193,2716,8145,14146,2,500
TECH7019,01-06-2021,12156,1039,1849,9268,13044,3,800
TECH7019,01-07-2021,8733,1450,1505,5778,16467,3,1400
TECH7019,01-08-2021,15927,1288,4095,10544,9273,0,200
TECH7019,01-09-2021,15304,1184,2473,11647,9896,2,1700
TECH7102,01-10-2020,7651,1025,1530,5096,17549,2,700
TECH7102,01-11-2020,16366,1489,5146,9731,8834,1,1400
TECH7102,01-12-2020,12744,850,3022,8872,12456,1,1700
TECH7102,01-01-2021,15326,1987,4251,9088,9874,0,1100
